Datenlogger_Rakete_v6 wurde gestartet.
Entgegen des Willens von Apple und Arduino.
Ihr Luschen gehoert auf angespitzte Pfaehle gesetzt.
Initialisierung abgeschlossen.
396, 9993, -240, -1248, -80, 0
397, 10012, -272, -1280, 0, 0
398, 10032, -224, -1232, -64, 0
399, 10052, -272, -1232, 0, 0
400, 10072, -256, -1296, -64, 0
401, 10091, -240, -1264, -64, 0
402, 10110, -240, -1264, -80, 0
403, 10131, -224, -1232, -48, 0
404, 10150, -272, -1248, 0, 0
405, 10170, -224, -1248, -48, 0
406, 10194, -304, -1280, -80, 0
407, 10214, -272, -1264, -64, 0
408, 10233, -304, -1232, -64, 0
409, 10254, -272, -1280, 0, 0
410, 10273, -240, -1248, -48, 0
411, 10308, -272, -1216, -80, 1
412, 10355, -256, -1264, -48, 1
413, 10375, -288, -1296, -112, 0
414, 10394, -272, -1296, -80, 0
415, 10415, -272, -1152, -64, 0
416, 10434, -208, -1296, -48, 0
417, 10454, -256, -1248, -32, 0
418, 10474, -272, -1152, 0, 0
419, 10493, -272, -1232, 64, 0
420, 10513, -272, -1248, -32, 0
421, 10532, -288, -1296, 0, 0
422, 10557, -224, -1232, -80, 0
423, 10576, -288, -1264, 0, 0
424, 10596, -304, -1280, -64, 0
425, 10616, -288, -1264, 0, 0
426, 10636, -224, -1296, -80, 0
427, 10655, -320, -1152, -32, 0
428, 10675, -224, -1152, -48, 0
429, 10695, -272, -1232, -48, 0
430, 10715, -288, -1312, -48, 0
431, 10734, -224, -1232, -32, 0
432, 10754, -240, -1280, -16, 0
433, 10774, -256, -1296, -32, 0
434, 10793, -272, -1232, -48, 0
435, 10840, -224, -1248, -16, 1
436, 10860, -272, -1312, -16, 0
437, 10880, -208, -1248, -80, 0
438, 10917, -256, -1248, -48, 1
439, 10939, -272, -1232, 0, 0
440, 10959, -272, -1264, -80, 0
441, 10979, -272, -1264, -32, 0
442, 10998, -288, -1296, -16, 0
443, 11019, -240, -1264, 0, 0
444, 11038, -304, -1152, -32, 0
445, 11058, -240, -1248, -64, 0
446, 11077, -256, -1264, 0, 0
447, 11098, -240, -1216, -64, 0
448, 11117, -256, -1264, -48, 0
449, 11137, -272, -1248, -48, 0
450, 11156, -272, -1232, -48, 0
451, 11176, -288, -1280, -32, 0
452, 11196, -224, -1232, 0, 0
453, 11220, -272, -1264, 0, 1
454, 11240, -272, -1264, -48, 0
455, 11259, -240, -1248, -32, 0
456, 11280, -272, -1248, 0, 0
457, 11299, -240, -1248, -80, 0
458, 11345, -272, -1264, 0, 1
459, 11366, -288, -1296, -96, 0
460, 11385, -272, -1216, -96, 0
461, 11405, -288, -1296, 0, 0
462, 11424, -256, -1248, -64, 0
463, 11445, -256, -1248, -80, 0
464, 11464, -256, -1232, -48, 0
465, 11484, -240, -1248, -32, 0
466, 11504, -192, -1248, -48, 0
467, 11539, -256, -1248, -64, 1
468, 11559, -240, -1264, -144, 0
469, 11583, -288, -1232, 0, 1
470, 11603, -288, -1248, -16, 0
471, 11623, -256, -1264, -64, 0
472, 11642, -272, -1280, -144, 0
473, 11663, -272, -1280, -48, 0
474, 11682, -224, -1280, -48, 0
475, 11702, -224, -1248, -64, 0
476, 11722, -240, -1296, -32, 0
477, 11742, -240, -1248, -16, 0
478, 11761, -288, -1232, 0, 0
479, 11782, -304, -1264, -96, 0
480, 11801, -240, -1248, -80, 0
481, 11847, -256, -1264, 0, 1
482, 11868, -240, -1328, -32, 0
483, 11887, -272, -1296, 0, 0
484, 11907, -256, -1264, 0, 0
485, 11931, -224, -1296, 0, 1
486, 11951, -256, -1248, -64, 0
487, 11970, -288, -1232, 0, 0
488, 11991, -224, -1248, -48, 0
489, 12010, -256, -1248, -48, 0
490, 12029, -128, -1264, 0, 0
491, 12050, -304, -1152, -48, 0
492, 12069, -272, -1296, -64, 0
493, 12089, -272, -1296, 0, 0
494, 12109, -240, -1248, -48, 0
495, 12145, -272, -1248, 0, 1
496, 12165, -288, -1248, -64, 0
497, 12184, -256, -1296, -80, 0
498, 12205, -288, -1312, -16, 0
499, 12224, -256, -1296, 0, 0
500, 12243, -224, -1264, 0, 0
501, 12266, -272, -1296, 16, 0
502, 12283, -272, -1232, -48, 0
503, 12302, -240, -1232, -64, 0
504, 12346, -240, -1232, 0, 1
505, 12364, -272, -1248, -80, 0
506, 12383, -272, -1152, -48, 0
507, 12400, -240, -1296, 0, 0
508, 12418, -192, -1232, 16, 0
509, 12436, -240, -1264, -64, 0
510, 12453, -272, -1232, -48, 0
511, 12472, -240, -1232, -64, 0
512, 12489, -256, -1248, -144, 0
513, 12507, -224, -1248, 0, 0
514, 12526, -256, -1248, -96, 0
515, 12546, -304, -1248, -48, 0
516, 12565, -256, -1248, -48, 0
517, 12589, -256, -1216, 0, 0
518, 12607, -272, -1232, -64, 0
519, 12625, -224, -1200, -144, 0
520, 12644, -256, -1280, 0, 0
521, 12662, -304, -1232, 0, 0
522, 12681, -304, -1248, -64, 0
523, 12699, -256, -1264, -64, 0
524, 12719, -400, -1280, -32, 0
525, 12738, -272, -1232, -48, 0
526, 12781, -224, -1216, -80, 1
527, 12818, -272, -1248, -80, 1
528, 12836, -240, -1328, -48, 0
529, 12855, -256, -1232, 16, 0
530, 12873, -224, -1280, 0, 0
531, 12892, -272, -1248, 0, 0
532, 12914, -240, -1264, -32, 0
533, 12934, -224, -1264, 0, 0
534, 12952, -288, -1216, -32, 0
535, 12971, -224, -1264, 0, 0
536, 12989, -272, -1248, -48, 0
537, 13008, -272, -1264, -32, 0
538, 13027, -256, -1296, -32, 0
539, 13046, -240, -1232, -64, 0
540, 13065, -272, -1264, 0, 0
541, 13084, -224, -1232, -48, 0
542, 13104, -272, -1248, -80, 0
543, 13123, -208, -1248, 0, 0
544, 13143, -272, -1232, -80, 0
545, 13161, -224, -1200, 16, 0
546, 13180, -224, -1264, -64, 0
547, 13200, -288, -1264, 0, 0
548, 13222, -224, -1248, -64, 0
549, 13270, -240, -1232, -64, 1
550, 13288, -272, -1264, 16, 0
551, 13306, -272, -1232, 0, 0
552, 13325, -256, -1264, -16, 0
553, 13344, -240, -1296, -48, 0
554, 13363, -272, -1296, -64, 0
555, 13398, -272, -1296, -48, 1
556, 13416, -288, -1280, -48, 0
557, 13434, -240, -1296, -80, 0
558, 13454, -272, -1248, -64, 0
559, 13472, -272, -1296, -64, 0
560, 13491, -288, -1248, -16, 0
561, 13510, -240, -1296, 0, 0
562, 13529, -224, -1248, 0, 0
563, 13547, -224, -1264, 0, 0
564, 13571, -304, -1232, -48, 0
565, 13589, -256, -1280, 0, 0
566, 13607, -256, -1248, -80, 0
567, 13627, -240, -1232, 0, 0
568, 13645, -208, -1248, -48, 0
569, 13664, -256, -1296, -48, 0
570, 13682, -272, -1232, -64, 0
571, 13726, -256, -1248, 0, 1
572, 13748, -224, -1280, 0, 0
573, 13766, -240, -1248, -80, 0
574, 13786, -304, -1216, -48, 0
575, 13804, -272, -1248, -64, 0
576, 13822, -240, -1264, -64, 0
577, 13842, -304, -1264, -80, 0
578, 13860, -192, -1264, -96, 0
579, 13879, -272, -1232, 0, 0
580, 13902, -240, -1264, -80, 0
581, 13921, -272, -1264, -48, 0
582, 13939, -256, -1264, -80, 0
583, 13975, -272, -1280, -32, 1
584, 13993, -240, -1216, 0, 0
585, 14012, -256, -1296, 0, 0
586, 14030, -224, -1296, 0, 0
587, 14050, -272, -1264, -16, 0
588, 14068, -272, -1248, -64, 0
589, 14088, -272, -1264, -64, 0
590, 14106, -240, -1248, -48, 0
591, 14125, -256, -1248, 0, 0
592, 14144, -224, -1248, -64, 0
593, 14162, -240, -1264, 0, 0
594, 14210, -256, -1232, -48, 1
595, 14228, -240, -1232, -32, 0
596, 14252, -272, -1248, -80, 0
597, 14270, -256, -1248, -16, 0
598, 14289, -224, -1264, 0, 0
599, 14308, -336, -1264, -64, 0
600, 14326, -304, -1248, -64, 0
601, 14346, -256, -1264, -32, 0
602, 14364, -240, -1232, -64, 0
603, 14383, -224, -1248, 16, 0
604, 14402, -256, -1264, -48, 0
605, 14420, -240, -1280, -16, 0
606, 14439, -336, -1296, -48, 0
607, 14458, -272, -1264, 0, 0
608, 14477, -272, -1280, 32, 0
609, 14495, -256, -1264, 0, 0
610, 14515, -304, -1264, 16, 0
611, 14555, -240, -1280, -48, 1
612, 14573, -304, -1216, -48, 0
613, 14593, -256, -1232, 0, 0
614, 14611, -224, -1232, 0, 0
615, 14629, -400, -1248, 0, 0
616, 14674, -208, -1264, -48, 1
617, 14696, -240, -1248, -144, 0
618, 14714, -208, -1280, 0, 0
619, 14733, -256, -1232, -48, 0
620, 14752, -240, -1296, -48, 0
621, 14771, -272, -1264, 0, 0
622, 14789, -272, -1264, -48, 0
623, 14809, -240, -1232, 0, 0
624, 14827, -272, -1264, -64, 0
625, 14846, -240, -1248, -64, 0
626, 14865, -272, -1296, -48, 0
627, 14888, -224, -1264, 0, 0
628, 14907, -272, -1280, -32, 0
629, 14925, -288, -1248, -48, 0
630, 14945, -272, -1280, -32, 0
631, 14963, -304, -1264, 0, 0
632, 14983, -224, -1328, -48, 0
633, 15001, -256, -1248, 0, 0
634, 15020, -256, -1248, -48, 0
635, 15039, -272, -1232, 0, 0
636, 15057, -256, -1216, -16, 0
637, 15076, -272, -1264, -16, 0
638, 15095, -224, -1232, -64, 0
639, 15156, -288, -1296, -80, 1
640, 15175, -272, -1232, -48, 0
641, 15195, -256, -1232, -64, 0
642, 15213, -240, -1248, -32, 0
643, 15237, -272, -1248, -80, 0
644, 15255, -224, -1232, -64, 0
645, 15275, -272, -1296, -64, 0
646, 15293, -240, -1248, -48, 0
647, 15312, -272, -1248, -32, 0
648, 15331, -256, -1280, 0, 0
649, 15349, -192, -1296, 0, 0
650, 15369, -256, -1280, -48, 0
651, 15387, -272, -1264, 0, 0
652, 15407, -288, -1264, 0, 0
653, 15425, -288, -1248, -32, 0
654, 15443, -272, -1280, -48, 0
655, 15463, -272, -1280, -80, 0
656, 15481, -240, -1248, -64, 0
657, 15501, -336, -1264, 0, 0
658, 15519, -272, -1264, 32, 0
659, 15543, -240, -1296, 0, 0
660, 15561, -224, -1216, 16, 0
661, 15605, -256, -1296, -32, 1
662, 15627, -192, -1216, -80, 0
663, 15646, -224, -1216, -48, 0
664, 15665, -304, -1296, 0, 0
665, 15683, -256, -1264, 0, 0
666, 15703, -240, -1216, 0, 0
667, 15736, -272, -1264, -64, 0
668, 15756, -128, -1264, -32, 0
669, 15774, -272, -1232, 0, 0
670, 15794, -288, -1248, -64, 0
671, 15812, -224, -1248, -32, 0
672, 15831, -240, -1280, -64, 0
673, 15850, -240, -1248, -48, 0
674, 15868, -240, -1264, -80, 0
675, 15892, -272, -1248, 0, 0
676, 15910, -272, -1312, -80, 0
677, 15930, -272, -1264, -32, 0
678, 15948, -272, -1296, -32, 0
679, 15968, -288, -1232, -80, 0
680, 15986, -256, -1264, 0, 0
681, 16006, -304, -1248, -64, 0
682, 16024, -272, -1248, -80, 0
683, 16044, -240, -1280, 16, 0
684, 16090, -288, -1264, -32, 1
685, 16109, -272, -1248, -64, 0
686, 16128, -208, -1232, 0, 0
687, 16147, -256, -1248, -96, 0
688, 16165, -256, -1248, -64, 0
689, 16184, -240, -1248, -32, 0
690, 16203, -256, -1296, 0, 0
691, 16221, -272, -1264, -96, 0
692, 16240, -272, -1264, 0, 0
693, 16260, -240, -1232, 0, 0
694, 16279, -224, -1264, 0, 0
695, 16311, -272, -1264, 0, 0
696, 16332, -272, -1152, -32, 0
697, 16351, -288, -1264, -80, 0
698, 16370, -240, -1264, -32, 0
699, 16389, -240, -1232, -48, 0
700, 16408, -272, -1264, -64, 0
701, 16427, -272, -1248, -80, 0
702, 16445, -240, -1248, 0, 0
703, 16464, -256, -1296, -32, 0
704, 16483, -224, -1296, -80, 0
705, 16502, -240, -1296, -48, 0
706, 16550, -240, -1248, -64, 1
707, 16572, -240, -1248, 0, 0
708, 16591, -208, -1360, -32, 0
709, 16610, -272, -1264, -80, 0
710, 16629, -272, -1184, 0, 0
711, 16648, -288, -1216, -64, 0
712, 16667, -240, -1264, -80, 0
713, 16686, -256, -1232, -64, 0
714, 16705, -240, -1248, -48, 0
715, 16723, -256, -1264, 0, 0
716, 16742, -256, -1248, -32, 0
717, 16761, -256, -1296, -32, 0
718, 16780, -256, -1280, -16, 0
719, 16799, -224, -1264, -112, 0
720, 16818, -240, -1264, 0, 0
721, 16837, -256, -1216, -32, 0
722, 16861, -256, -1248, -64, 0
723, 16893, -128, -1296, 64, 0
724, 16914, -256, -1248, -80, 1
725, 16933, -272, -1232, -48, 0
726, 16952, -208, -1216, -80, 0
