Datenlogger_Rakete_v6 wurde gestartet.
Entgegen des Willens von Apple und Arduino.
Ihr Luschen gehoert auf angespitzte Pfaehle gesetzt.
Initialisierung abgeschlossen.
0, 1429, -784, -1056, -32, 1
1, 1447, -752, -1104, -48, 0
2, 1467, -784, -1056, -32, 0
3, 1485, -720, -1072, -80, 0
4, 1504, -672, -1040, -16, 0
5, 1522, -720, -1072, 0, 0
6, 1651, -720, -1072, 0, 1
7, 1785, -672, -1072, -64, 1
8, 1808, -752, -1040, -64, 1
9, 1827, -752, -1056, -48, 0
10, 1847, -752, -1024, 0, 0
11, 1865, -672, -1072, -48, 0
12, 1888, -720, -1056, -64, 0
13, 1906, -736, -1040, 0, 0
14, 1925, -784, -1072, 0, 0
15, 1943, -752, -1072, -48, 0
16, 1961, -720, -1056, 0, 0
17, 1981, -688, -1088, -48, 0
18, 2000, -704, -1040, -48, 0
19, 2020, -720, -1056, -48, 0
20, 2057, -736, -1104, -48, 0
21, 2078, -704, -1040, -32, 1
22, 2097, -704, -1040, 0, 0
23, 2116, -704, -1040, -64, 0
24, 2135, -688, -1024, -48, 0
25, 2154, -720, -1056, -48, 0
26, 2173, -688, -1072, -64, 0
27, 2193, -704, -1040, 0, 0
28, 2211, -736, -1088, 0, 0
29, 2234, -704, -1104, -48, 0
30, 2252, -736, -1072, 0, 0
31, 2271, -704, -1072, 0, 0
32, 2289, -688, -1024, 0, 0
33, 2308, -704, -1040, -32, 0
34, 2327, -720, -1088, -32, 0
35, 2347, -720, -1040, 0, 0
36, 2366, -720, -1056, 16, 0
37, 2384, -720, -1056, -48, 0
38, 2404, -720, -1088, -64, 0
39, 2433, -672, -1120, 0, 0
40, 2453, -720, -1056, -48, 0
41, 2471, -720, -1056, -112, 0
42, 2490, -704, -1072, -48, 0
43, 2508, -736, -1088, 0, 0
44, 2527, -688, -1040, 0, 0
45, 2545, -704, -1024, -144, 0
46, 2568, -720, -1024, 0, 0
47, 2586, -720, -1104, -48, 0
48, 2618, -736, -1056, -48, 1
49, 2638, -688, -1056, -48, 0
50, 2656, -720, -1024, 0, 0
51, 2674, -704, -1056, 0, 0
52, 2693, -688, -1104, -32, 0
53, 2712, -720, -1072, 0, 0
54, 2732, -720, -1040, 0, 0
55, 2750, -704, -1072, 0, 0
56, 2769, -720, -1056, -80, 0
57, 2789, -720, -1056, 0, 0
58, 2808, -720, -1040, -48, 0
59, 2827, -704, -1056, -32, 0
60, 2846, -720, -1056, -80, 0
61, 2866, -752, -1040, -64, 0
62, 2885, -704, -1056, -80, 0
63, 2908, -720, -1056, 0, 0
64, 2926, -640, -1040, -80, 0
65, 2944, -640, -1056, 64, 0
66, 2962, -736, -1024, 0, 0
67, 2981, -704, -1040, 0, 0
68, 3001, -704, -1056, 0, 0
69, 3019, -704, -1056, -64, 0
70, 3048, -784, -1088, -64, 0
71, 3068, -688, -1056, -48, 0
72, 3087, -720, -1040, -32, 0
73, 3105, -688, -1072, 0, 0
74, 3124, -640, -1040, -144, 0
75, 3142, -720, -1056, -64, 0
76, 3160, -784, -1040, -80, 0
77, 3193, -704, -1056, -64, 1
78, 3212, -688, -1056, -48, 0
79, 3231, -704, -1056, -48, 0
80, 3254, -720, -1072, -32, 0
81, 3272, -720, -1056, 16, 0
82, 3291, -800, -1072, -32, 0
83, 3309, -752, -1056, -32, 0
84, 3328, -784, -1040, 0, 0
85, 3347, -688, -1104, -80, 0
86, 3365, -720, -1040, 0, 0
87, 3385, -704, -1056, -48, 0
88, 3404, -720, -1056, -32, 0
89, 3424, -688, -1056, -32, 0
90, 3443, -736, -1072, -64, 0
91, 3462, -704, -1056, 0, 0
92, 3481, -720, -1072, -32, 0
93, 3501, -720, -1104, -48, 0
94, 3520, -688, -1056, -32, 0
95, 3538, -720, -1104, -32, 0
96, 3562, -672, -1104, -64, 0
97, 3580, -720, -1072, 0, 0
98, 3598, -720, -1056, -32, 0
99, 3616, -688, -1040, -64, 0
100, 3635, -720, -1104, 0, 0
101, 3663, -720, -1104, 16, 0
102, 3685, -688, -1024, -32, 0
103, 3703, -720, -1072, -64, 0
104, 3722, -640, -1104, -64, 0
105, 3756, -688, -1072, 32, 1
106, 3774, -688, -1008, -112, 0
107, 3792, -816, -1024, -32, 0
108, 3811, -752, -1072, -32, 0
109, 3829, -688, -1088, 0, 0
110, 3848, -704, -1056, -32, 0
111, 3866, -784, -1040, 0, 0
112, 3886, -736, -1072, 0, 0
113, 3908, -688, -1040, 0, 0
114, 3926, -752, -1088, -64, 0
115, 3945, -720, -1088, -48, 0
116, 3963, -752, -1040, -48, 0
117, 3982, -704, -1040, -32, 0
118, 4000, -704, -1104, -64, 0
119, 4020, -720, -1104, 0, 0
120, 4039, -752, -1040, 0, 0
121, 4059, -736, -1104, 0, 0
122, 4077, -688, -1088, -64, 0
123, 4097, -704, -1072, -32, 0
124, 4116, -736, -1104, -64, 0
125, 4135, -720, -1040, 0, 0
126, 4154, -720, -1056, -64, 0
127, 4173, -704, -1056, 0, 0
128, 4193, -704, -1104, -64, 0
129, 4215, -720, -1040, -64, 0
130, 4234, -640, -1104, 0, 0
131, 4252, -720, -1040, 0, 0
132, 4281, -640, -1072, 0, 0
133, 4317, -720, -1104, 0, 1
134, 4335, -720, -1056, -48, 0
135, 4354, -720, -1072, 0, 0
136, 4372, -784, -1072, -48, 0
137, 4390, -736, -1104, -16, 0
138, 4410, -704, -1056, -80, 0
139, 4428, -640, -1072, 0, 0
140, 4447, -704, -1168, 0, 0
141, 4465, -688, -1056, 0, 0
142, 4484, -752, -1056, -80, 0
143, 4502, -784, -1072, 0, 0
144, 4520, -672, -1040, 0, 0
145, 4539, -720, -1072, 0, 0
146, 4561, -720, -1056, -32, 0
147, 4580, -736, -1072, 32, 0
148, 4599, -736, -1104, -48, 0
149, 4618, -720, -1056, 0, 0
150, 4636, -704, -1024, -48, 0
151, 4655, -720, -1056, -64, 0
152, 4674, -736, -1056, -64, 0
153, 4692, -720, -1040, -64, 0
154, 4712, -720, -1056, 0, 0
155, 4731, -720, -1040, -64, 0
156, 4751, -704, -1040, -32, 0
157, 4769, -736, -1088, -48, 0
158, 4789, -736, -1072, -48, 0
159, 4808, -720, -1072, 0, 0
160, 4828, -720, -1104, -64, 0
161, 4847, -688, -1056, 0, 0
162, 4884, -752, -1072, -48, 0
163, 4913, -704, -1040, 0, 1
164, 4933, -672, -1072, -64, 0
165, 4952, -688, -1088, -80, 0
166, 4970, -688, -1056, -64, 0
167, 4989, -720, -1056, -64, 0
168, 5008, -704, -1040, -32, 0
169, 5026, -688, -1072, -32, 0
170, 5045, -736, -1072, 16, 0
171, 5063, -720, -1072, 0, 0
172, 5082, -720, -1088, 0, 0
173, 5100, -720, -1040, 0, 0
174, 5118, -752, -1104, 0, 0
175, 5137, -704, -1072, 0, 0
176, 5155, -720, -1104, -80, 0
177, 5174, -736, -1088, -48, 0
178, 5193, -704, -1024, -64, 0
179, 5216, -784, -1088, -48, 0
180, 5234, -720, -1104, -32, 0
181, 5253, -720, -1072, -64, 0
182, 5271, -704, -1072, 0, 0
183, 5289, -736, -1072, 0, 0
184, 5309, -720, -1024, -80, 0
185, 5327, -688, -1056, -32, 0
186, 5347, -752, -1072, -32, 0
187, 5366, -704, -1056, -48, 0
188, 5385, -640, -1040, -48, 0
189, 5404, -720, -1056, -32, 0
190, 5439, -736, -1072, 0, 0
191, 5457, -704, -1088, -48, 0
192, 5476, -704, -1056, 0, 0
193, 5494, -640, -1072, -64, 0
194, 5522, -736, -1056, 0, 1
195, 5548, -720, -1168, 0, 0
196, 5566, -720, -1056, 0, 0
197, 5584, -752, -1056, -16, 0
198, 5603, -704, -1024, 0, 0
199, 5621, -784, -1056, 0, 0
200, 5640, -720, -1072, 0, 0
201, 5659, -688, -1104, -96, 0
202, 5678, -720, -1088, 0, 0
203, 5696, -704, -1056, -64, 0
204, 5714, -704, -1072, -96, 0
205, 5733, -704, -1056, -32, 0
206, 5751, -672, -1104, 0, 0
207, 5770, -720, -1072, -64, 0
208, 5789, -688, -1072, -32, 0
209, 5809, -736, -1072, 0, 0
210, 5827, -688, -1040, -64, 0
211, 5851, -784, -1120, -32, 0
212, 5869, -752, -1040, -32, 0
213, 5888, -704, -1072, 0, 0
214, 5906, -720, -1040, 0, 0
215, 5924, -720, -1104, -48, 0
216, 5943, -720, -1056, -48, 0
217, 5962, -720, -1056, 0, 0
218, 5996, -512, -1056, -64, 0
219, 6014, -752, -1024, -32, 0
220, 6034, -688, -1104, -32, 0
221, 6052, -752, -1056, -48, 0
222, 6071, -720, -1056, -48, 0
223, 6089, -736, -1024, -32, 0
224, 6108, -704, -1104, 0, 0
225, 6136, -720, -1072, -112, 1
226, 6157, -688, -1072, 16, 0
227, 6175, -752, -1088, 0, 0
228, 6199, -720, -1040, 32, 0
229, 6217, -704, -1104, 0, 0
230, 6236, -688, -1056, -80, 0
231, 6254, -736, -1072, -64, 0
232, 6273, -720, -1072, -48, 0
233, 6291, -704, -1104, -48, 0
234, 6310, -672, -1072, -32, 0
235, 6329, -736, -1088, 0, 0
236, 6347, -736, -1104, -48, 0
237, 6366, -720, -1040, 0, 0
238, 6385, -736, -1104, 0, 0
239, 6405, -704, -1088, 0, 0
240, 6424, -720, -1040, -64, 0
241, 6443, -704, -1056, -64, 0
242, 6462, -736, -1088, -80, 0
243, 6481, -704, -1056, 0, 0
244, 6503, -704, -1056, 0, 0
245, 6521, -816, -1056, 0, 0
246, 6552, -736, -1040, -32, 0
247, 6572, -736, -1040, -32, 0
248, 6589, -784, -1056, -32, 0
249, 6607, -688, -1072, -80, 0
250, 6625, -736, -1072, -32, 0
